"Titre de tracé : 10848912"
"#","Date Heure, GMT+02:00","Temp., °C (LGR S/N: 10848912, SEN S/N: 10848912, LBL: Temperature 1)","Temp., °C (LGR S/N: 10848912, SEN S/N: 10848912, LBL: Temperature 2)","Temp., °C (LGR S/N: 10848912, SEN S/N: 10848912, LBL: Temperature 3)","Temp., °C (LGR S/N: 10848912, SEN S/N: 10848912, LBL: Temperature 4)","Hôte connecté (LGR S/N: 10848912)","Arrêté (LGR S/N: 10848912)","Fin de fichier (LGR S/N: 10848912)"
331,04/12/19 10:30:00 PM,9.515,9.651,9.990,9.333,,,
332,04/12/19 10:45:00 PM,9.514,9.652,9.995,9.231,,,
333,04/12/19 11:00:00 PM,9.514,9.654,10.000,9.163,,,
334,04/12/19 11:15:00 PM,9.512,9.657,10.001,9.075,,,
335,04/12/19 11:30:00 PM,9.512,9.658,10.003,8.999,,,
336,04/12/19 11:45:00 PM,9.512,9.661,10.003,8.925,,,
337,04/13/19 12:00:00 AM,9.510,9.663,10.001,8.844,,,
338,04/13/19 12:15:00 AM,9.510,9.666,10.000,8.762,,,
339,04/13/19 12:30:00 AM,9.510,9.668,9.997,8.672,,,
340,04/13/19 12:45:00 AM,9.510,9.671,9.992,8.556,,,
341,04/13/19 01:00:00 AM,9.510,9.674,9.987,8.476,,,
342,04/13/19 01:15:00 AM,9.510,9.675,9.981,8.330,,,
343,04/13/19 01:30:00 AM,9.510,9.678,9.974,8.159,,,
344,04/13/19 01:45:00 AM,9.510,9.681,9.967,7.920,,,
345,04/13/19 02:00:00 AM,9.510,9.683,9.958,7.580,,,
346,04/13/19 02:15:00 AM,9.510,9.686,9.949,7.351,,,
347,04/13/19 02:30:00 AM,9.510,9.688,9.940,7.124,,,
348,04/13/19 02:45:00 AM,9.510,9.689,9.929,6.920,,,
349,04/13/19 03:00:00 AM,9.510,9.692,9.917,6.766,,,
350,04/13/19 03:15:00 AM,9.510,9.694,9.904,6.564,,,
351,04/13/19 03:30:00 AM,9.512,9.695,9.891,6.380,,,
